Product Name,Parent SKU,EAN,Color,Size,Price EUR,Gender,Category,Composition,Description,Features,Weight,URL
T-shirt da uomo in piquet,32T7417V,8059342698378,Anthracite,50,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698422,Anthracite,52,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698477,Anthracite,54,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698521,Anthracite,56,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698309,White,46,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698354,White,48,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698408,White,50,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698453,White,52,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698507,White,54,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698552,White,56,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698606,White,58,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698385,Silver,50,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698439,Silver,52,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698484,Silver,54,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698538,Silver,56,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698415,Black Blue,50,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698460,Black Blue,52,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698514,Black Blue,54,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698255,White,44,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
T-shirt da uomo in piquet,32T7417V,8059342698231,Silver,44,99.99,Man,T-shirts and polo shirts,100% NYLON; HANG TO DRY; DO NOT TUMBLE DRY; DO NOT BLEACH; DELICATE WASH AT MAX 30°C; DO NOT DRY CLEAN; PROFESSIONAL WET CLEANING MILD PROCESS; DO NOT IRON,Basic t-shirt in piquet. Odor inhibiting treatment reduces odor formation while Dry function technology promotes sweat evaporation and natural body thermoregulation. This garment is manufactured entirely in our own factories.,,"Write a review       Free shipping and returns over 160 €Order online and collect in store at no chargeSecure payments with Paypal, cards and bank transfer   Composition &amp; product care  Composition100% NYLON",https://www.cmpsport.com/ww/men-s-piquet-t-shirt-32t7417v
